Amplitude (LSB) - Signal,Time (us)
-0076,1.600586
00008,1.601562
-0120,1.602539
00016,1.603516
-0012,1.604492
-0008,1.605469
00052,1.606445
-0219,1.607422
00012,1.608398
-0120,1.609375
00020,1.610352
00004,1.611328
00004,1.612305
-0028,1.613281
00044,1.614258
00076,1.615234
-0004,1.616211
-0004,1.617188
-0124,1.618164
-0016,1.619141
00052,1.620117
00028,1.621094
00048,1.622070
-0092,1.623047
-0012,1.624023
-0008,1.625000
00048,1.625977
-0028,1.626953
-0004,1.627930
00020,1.628906
00020,1.629883
-0052,1.630859
00028,1.631836
-0116,1.632812
00084,1.633789
-0068,1.634766
00012,1.635742
00028,1.636719
00004,1.637695
00060,1.638672
00004,1.639648
-0040,1.640625
00044,1.641602
00020,1.642578
00036,1.643555
-0020,1.644531
-0020,1.645508
00355,1.646484
-0036,1.647461
-0068,1.648438
00243,1.649414
-0056,1.650391
00036,1.651367
-0008,1.652344
-0016,1.653320
-0128,1.654297
00004,1.655273
-0112,1.656250
-0120,1.657227
00016,1.658203
-0012,1.659180
00020,1.660156
-0036,1.661133
00347,1.662109
00016,1.663086
00104,1.664062
00132,1.665039
00036,1.666016
00076,1.666992
00008,1.667969
00020,1.668945
-0227,1.669922
00036,1.670898
00140,1.671875
-0092,1.672852
-0028,1.673828
-0004,1.674805
00008,1.675781
00016,1.676758
00060,1.677734
-0004,1.678711
-0112,1.679688
-0028,1.680664
-0036,1.681641
00004,1.682617
00044,1.683594
00012,1.684570
00195,1.685547
00004,1.686523
00008,1.687500
00219,1.688477
00056,1.689453
00024,1.690430
-0036,1.691406
00044,1.692383
00187,1.693359
00024,1.694336
-0020,1.695312
00092,1.696289
-0052,1.697266
00016,1.698242
00052,1.699219
-0020,1.700195
-0395,1.701172
-0012,1.702148
00104,1.703125
-0068,1.704102
-0004,1.705078
00028,1.706055
-0020,1.707031
-0028,1.708008
-0060,1.708984
-0036,1.709961
-0020,1.710938
-0012,1.711914
-0016,1.712891
00016,1.713867
00000,1.714844
-0052,1.715820
00383,1.716797
-0036,1.717773
-0056,1.718750
00052,1.719727
-0004,1.720703
-0004,1.721680
00020,1.722656
00044,1.723633
00048,1.724609
00012,1.725586
00040,1.726562
-0040,1.727539
00004,1.728516
-0036,1.729492
-0008,1.730469
00016,1.731445
-0076,1.732422
00044,1.733398
00024,1.734375
00124,1.735352
-0012,1.736328
00024,1.737305
-0028,1.738281
00016,1.739258
00084,1.740234
-0036,1.741211
00068,1.742188
-0020,1.743164
-0044,1.744141
00044,1.745117
00008,1.746094
-0012,1.747070
00215,1.748047
00004,1.749023
-0064,1.750000
00048,1.750977
00036,1.751953
00012,1.752930
00000,1.753906
-0004,1.754883
-0371,1.755859
00012,1.756836
-0044,1.757812
-0068,1.758789
00016,1.759766
-0024,1.760742
-0028,1.761719
00012,1.762695
00207,1.763672
00004,1.764648
00104,1.765625
00028,1.766602
00020,1.767578
-0004,1.768555
00052,1.769531
-0020,1.770508
-0076,1.771484
-0020,1.772461
-0044,1.773438
-0140,1.774414
00004,1.775391
00048,1.776367
00020,1.777344
00028,1.778320
-0072,1.779297
-0036,1.780273
-0032,1.781250
-0004,1.782227
00036,1.783203
-0016,1.784180
-0020,1.785156
-0044,1.786133
-0076,1.787109
00004,1.788086
-0108,1.789062
00156,1.790039
00024,1.791016
00012,1.791992
00008,1.792969
-0004,1.793945
00215,1.794922
00044,1.795898
00016,1.796875
00020,1.797852
-0004,1.798828
-0004,1.799805
00036,1.800781
-0036,1.801758
-0211,1.802734
-0024,1.803711
00008,1.804688
00024,1.805664
-0004,1.806641
00012,1.807617
-0036,1.808594
00028,1.809570
00219,1.810547
00020,1.811523
00048,1.812500
00124,1.813477
-0012,1.814453
00024,1.815430
00000,1.816406
-0004,1.817383
00379,1.818359
-0024,1.819336
-0072,1.820312
-0012,1.821289
-0052,1.822266
-0004,1.823242
00020,1.824219
00004,1.825195
-0395,1.826172
00028,1.827148
00164,1.828125
00156,1.829102
00044,1.830078
-0020,1.831055
-0028,1.832031
00016,1.833008
00375,1.833984
00052,1.834961
00064,1.835938
00100,1.836914
-0044,1.837891
00044,1.838867
00052,1.839844
00024,1.840820
00052,1.841797
-0004,1.842773
00108,1.843750
00104,1.844727
-0020,1.845703
00036,1.846680
00008,1.847656
-0028,1.848633
-0251,1.849609
00044,1.850586
-0036,1.851562
-0148,1.852539
-0004,1.853516
00048,1.854492
-0008,1.855469
00056,1.856445
00052,1.857422
00020,1.858398
-0148,1.859375
00108,1.860352
-0020,1.861328
00012,1.862305
-0020,1.863281
-0036,1.864258
-0104,1.865234
00036,1.866211
00056,1.867188
-0012,1.868164
00020,1.869141
-0028,1.870117
00036,1.871094
00004,1.872070
00020,1.873047
00036,1.874023
-0044,1.875000
00012,1.875977
-0028,1.876953
00016,1.877930
00000,1.878906
-0052,1.879883
-0227,1.880859
-0020,1.881836
-0092,1.882812
-0104,1.883789
-0012,1.884766
-0012,1.885742
-0008,1.886719
00004,1.887695
00060,1.888672
00004,1.889648
-0012,1.890625
-0044,1.891602
-0004,1.892578
00024,1.893555
-0008,1.894531
-0024,1.895508
00187,1.896484
-0012,1.897461
-0132,1.898438
00032,1.899414
00036,1.900391
-0036,1.901367
00000,1.902344
00036,1.903320
-0092,1.904297
-0004,1.905273
-0168,1.906250
00044,1.907227
00004,1.908203
00036,1.909180
-0020,1.910156
-0016,1.911133
00383,1.912109
00012,1.913086
-0064,1.914062
-0036,1.915039
-0024,1.916016
00020,1.916992
-0028,1.917969
-0004,1.918945
-0084,1.919922
00024,1.920898
-0128,1.921875
-0100,1.922852
00036,1.923828
-0044,1.924805
00020,1.925781
-0024,1.926758
00064,1.927734
00004,1.928711
-0024,1.929688
00068,1.930664
00024,1.931641
-0060,1.932617
-0052,1.933594
-0012,1.934570
00363,1.935547
00020,1.936523
-0036,1.937500
-0068,1.938477
-0012,1.939453
-0012,1.940430
00000,1.941406
00068,1.942383
-0239,1.943359
00012,1.944336
00052,1.945312
-0128,1.946289
00004,1.947266
00036,1.948242
00000,1.949219
00036,1.950195
-0084,1.951172
-0036,1.952148
00084,1.953125
-0020,1.954102
-0020,1.955078
00004,1.956055
00000,1.957031
-0016,1.958008
-0363,1.958984
-0012,1.959961
-0032,1.960938
00060,1.961914
00024,1.962891
00016,1.963867
00008,1.964844
-0020,1.965820
00060,1.966797
-0028,1.967773
00024,1.968750
00148,1.969727
00024,1.970703
-0036,1.971680
-0008,1.972656
00004,1.973633
-0383,1.974609
-0004,1.975586
-0140,1.976562
-0060,1.977539
00016,1.978516
00004,1.979492
00000,1.980469
00056,1.981445
00207,1.982422
-0004,1.983398
00000,1.984375
00036,1.985352
00044,1.986328
00004,1.987305
-0020,1.988281
00020,1.989258
00375,1.990234
00044,1.991211
-0052,1.992188
-0036,1.993164
-0036,1.994141
00004,1.995117
00036,1.996094
00004,1.997070
-0092,1.998047
00044,1.999023
-0140,2.000000
00100,2.000977
-0004,2.001953
00024,2.002930
00008,2.003906
00016,2.004883
00044,2.005859
-0048,2.006836
-0052,2.007812
-0183,2.008789
00060,2.009766
-0036,2.010742
00036,2.011719
-0028,2.012695
00339,2.013672
00004,2.014648
00024,2.015625
-0104,2.016602
00020,2.017578
00044,2.018555
-0008,2.019531
-0036,2.020508
00048,2.021484
00052,2.022461
-0120,2.023438
00100,2.024414
00024,2.025391
00012,2.026367
-0020,2.027344
00048,2.028320
-0219,2.029297
00024,2.030273
00056,2.031250
00036,2.032227
-0036,2.033203
00028,2.034180
00008,2.035156
00016,2.036133
-0092,2.037109
00036,2.038086
00076,2.039062
00068,2.040039
00036,2.041016
-0036,2.041992
00000,2.042969
-0024,2.043945
00203,2.044922
-0012,2.045898
00040,2.046875
00076,2.047852
00024,2.048828
00044,2.049805
00020,2.050781
-0004,2.051758
-0355,2.052734
-0012,2.053711
00040,2.054688
-0076,2.055664
-0028,2.056641
00048,2.057617
00000,2.058594
00028,2.059570
-0104,2.060547
00016,2.061523
00048,2.062500
00112,2.063477
00012,2.064453
00092,2.065430
-0020,2.066406
00004,2.067383
00072,2.068359
00028,2.069336
00088,2.070312
-0044,2.071289
-0052,2.072266
00004,2.073242
00008,2.074219
00052,2.075195
-0411,2.076172
00020,2.077148
-0088,2.078125
00056,2.079102
-0004,2.080078
-0036,2.081055
00020,2.082031
-0004,2.083008
00227,2.083984
00004,2.084961
00092,2.085938
-0132,2.086914
-0024,2.087891
00052,2.088867
-0008,2.089844
00016,2.090820
-0379,2.091797
-0016,2.092773
00068,2.093750
00164,2.094727
00012,2.095703
00012,2.096680
00000,2.097656
00004,2.098633
00323,2.099609
00024,2.100586
00084,2.101562
00132,2.102539
00036,2.103516
00060,2.104492
00000,2.105469
00004,2.106445
-0395,2.107422
-0044,2.108398
00088,2.109375
-0020,2.110352
00004,2.111328
-0004,2.112305
00020,2.113281
00020,2.114258
00020,2.115234
00044,2.116211
-0012,2.117188
00028,2.118164
00004,2.119141
00020,2.120117
00008,2.121094
00012,2.122070
00048,2.123047
00020,2.124023
-0100,2.125000
-0060,2.125977
00016,2.126953
00004,2.127930
00008,2.128906
-0004,2.129883
00076,2.130859
00020,2.131836
-0108,2.132812
00100,2.133789
-0044,2.134766
00004,2.135742
00008,2.136719
00036,2.137695
00187,2.138672
00036,2.139648
-0195,2.140625
00227,2.141602
00004,2.142578
00036,2.143555
00020,2.144531
-0020,2.145508
00084,2.146484
-0004,2.147461
-0076,2.148438
00044,2.149414
-0012,2.150391
00004,2.151367
-0008,2.152344
00004,2.153320
-0092,2.154297
-0028,2.155273
00056,2.156250
-0084,2.157227
00036,2.158203
-0016,2.159180
-0020,2.160156
-0004,2.161133
00048,2.162109
-0024,2.163086
-0024,2.164062
-0012,2.165039
-0036,2.166016
-0024,2.166992
00020,2.167969
00012,2.168945
-0375,2.169922
-0036,2.170898
00108,2.171875
-0076,2.172852
-0020,2.173828
-0004,2.174805
00020,2.175781
-0020,2.176758
00048,2.177734
00004,2.178711
00168,2.179688
00140,2.180664
-0020,2.181641
-0020,2.182617
00000,2.183594
00012,2.184570
-0108,2.185547
00004,2.186523
-0072,2.187500
-0028,2.188477
-0016,2.189453
00012,2.190430
00008,2.191406
-0060,2.192383
-0227,2.193359
-0028,2.194336
00048,2.195312
-0012,2.196289
-0004,2.197266
-0020,2.198242
-0036,2.199219
-0028,2.200195
-0235,2.201172
-0048,2.202148
00028,2.203125
-0092,2.204102
00020,2.205078
00004,2.206055
00008,2.207031
-0036,2.208008
-0084,2.208984
-0004,2.209961
00132,2.210938
-0092,2.211914
-0020,2.212891
00028,2.213867
00028,2.214844
-0036,2.215820
00195,2.216797
00016,2.217773
00016,2.218750
00187,2.219727
00004,2.220703
-0016,2.221680
00000,2.222656
00012,2.223633
-0211,2.224609
-0024,2.225586
00020,2.226562
-0044,2.227539
00024,2.228516
-0036,2.229492
00000,2.230469
-0012,2.231445
00207,2.232422
-0012,2.233398
-0040,2.234375
00044,2.235352
00004,2.236328
-0028,2.237305
-0020,2.238281
-0036,2.239258
00068,2.240234
-0028,2.241211
-0148,2.242188
-0028,2.243164
00012,2.244141
-0004,2.245117
-0008,2.246094
-0016,2.247070
00048,2.248047
00036,2.249023
00036,2.250000
-0112,2.250977
00016,2.251953
00004,2.252930
-0008,2.253906
00068,2.254883
00064,2.255859
00004,2.256836
-0203,2.257812
00056,2.258789
-0012,2.259766
00036,2.260742
-0036,2.261719
-0004,2.262695
-0092,2.263672
-0052,2.264648
00140,2.265625
-0056,2.266602
-0024,2.267578
00036,2.268555
00000,2.269531
-0016,2.270508
-0227,2.271484
-0016,2.272461
-0052,2.273438
-0084,2.274414
00024,2.275391
-0020,2.276367
-0028,2.277344
-0036,2.278320
-0387,2.279297
-0020,2.280273
00148,2.281250
00076,2.282227
00084,2.283203
-0004,2.284180
-0028,2.285156
00012,2.286133
00355,2.287109
00016,2.288086
-0104,2.289062
00096,2.290039
-0036,2.291016
00024,2.291992
-0008,2.292969
00004,2.293945
00219,2.294922
00024,2.295898
-0148,2.296875
-0036,2.297852
00020,2.298828
00012,2.299805
-0036,2.300781
00020,2.301758
-0231,2.302734
-0004,2.303711
-0028,2.304688
00112,2.305664
00052,2.306641
00004,2.307617
00000,2.308594
00020,2.309570
00187,2.310547
-0044,2.311523
00096,2.312500
-0132,2.313477
00036,2.314453
00044,2.315430
-0020,2.316406
00028,2.317383
-0211,2.318359
00012,2.319336
-0144,2.320312
00040,2.321289
00012,2.322266
-0004,2.323242
-0020,2.324219
-0020,2.325195
00203,2.326172
00052,2.327148
00136,2.328125
-0104,2.329102
-0044,2.330078
-0052,2.331055
00000,2.332031
00068,2.333008
-0068,2.333984
00052,2.334961
00028,2.335938
00004,2.336914
-0020,2.337891
-0036,2.338867
00008,2.339844
-0036,2.340820
00076,2.341797
00016,2.342773
00068,2.343750
-0020,2.344727
-0028,2.345703
00036,2.346680
-0008,2.347656
-0024,2.348633
-0076,2.349609
00020,2.350586
-0140,2.351562
-0124,2.352539
-0012,2.353516
00016,2.354492
-0008,2.355469
-0048,2.356445
-0084,2.357422
00036,2.358398
00092,2.359375
00068,2.360352
00044,2.361328
-0048,2.362305
-0020,2.363281
00036,2.364258
00064,2.365234
00060,2.366211
00076,2.367188
00140,2.368164
-0004,2.369141
00036,2.370117
00044,2.371094
-0004,2.372070
-0271,2.373047
00024,2.374023
-0052,2.375000
-0044,2.375977
-0024,2.376953
00016,2.377930
00028,2.378906
-0036,2.379883
00052,2.380859
00020,2.381836
00128,2.382812
-0024,2.383789
00004,2.384766
-0028,2.385742
00036,2.386719
-0004,2.387695
00355,2.388672
-0020,2.389648
-0104,2.390625
-0124,2.391602
00028,2.392578
00028,2.393555
00028,2.394531
00004,2.395508
00060,2.396484
-0012,2.397461
00060,2.398438
00004,2.399414
00052,2.400391
-0020,2.401367
00020,2.402344
00016,2.403320
-0219,2.404297
-0004,2.405273
-0004,2.406250
00004,2.407227
-0048,2.408203
-0052,2.409180
-0044,2.410156
-0024,2.411133
-0235,2.412109
00004,2.413086
00171,2.414062
00004,2.415039
00012,2.416016
00028,2.416992
00028,2.417969
-0048,2.418945
00203,2.419922
-0020,2.420898
00088,2.421875
00060,2.422852
00068,2.423828
00036,2.424805
00000,2.425781
00016,2.426758
-0231,2.427734
00036,2.428711
-0124,2.429688
-0068,2.430664
-0028,2.431641
-0024,2.432617
-0020,2.433594
-0024,2.434570
-0076,2.435547
-0012,2.436523
-0164,2.437500
00116,2.438477
00024,2.439453
00036,2.440430
00008,2.441406
-0004,2.442383
00203,2.443359
00012,2.444336
-0028,2.445312
00140,2.446289
00004,2.447266
00060,2.448242
-0028,2.449219
00020,2.450195
-0092,2.451172
-0004,2.452148
00004,2.453125
-0104,2.454102
00020,2.455078
00016,2.456055
00008,2.457031
00028,2.458008
00231,2.458984
-0020,2.459961
00012,2.460938
00116,2.461914
-0036,2.462891
00012,2.463867
00000,2.464844
-0020,2.465820
-0092,2.466797
-0024,2.467773
-0100,2.468750
-0084,2.469727
00020,2.470703
-0036,2.471680
-0036,2.472656
00004,2.473633
-0084,2.474609
00004,2.475586
00024,2.476562
00116,2.477539
-0004,2.478516
-0028,2.479492
-0028,2.480469
00036,2.481445
00068,2.482422
-0020,2.483398
00028,2.484375
00052,2.485352
00020,2.486328
-0044,2.487305
00020,2.488281
00052,2.489258
-0239,2.490234
-0028,2.491211
00080,2.492188
00084,2.493164
-0020,2.494141
-0056,2.495117
00020,2.496094
00012,2.497070
00084,2.498047
00024,2.499023
00088,2.500000
00132,2.500977
-0004,2.501953
00016,2.502930
-0020,2.503906
00020,2.504883
-0375,2.505859
00012,2.506836
-0072,2.507812
-0084,2.508789
-0012,2.509766
-0016,2.510742
00000,2.511719
-0012,2.512695
-0084,2.513672
00012,2.514648
-0052,2.515625
-0024,2.516602
-0024,2.517578
-0028,2.518555
-0044,2.519531
-0012,2.520508
-0108,2.521484
-0004,2.522461
-0084,2.523438
00132,2.524414
-0020,2.525391
-0004,2.526367
-0052,2.527344
00020,2.528320
00060,2.529297
-0016,2.530273
-0072,2.531250
00124,2.532227
00004,2.533203
-0004,2.534180
-0008,2.535156
-0024,2.536133
00060,2.537109
-0016,2.538086
-0108,2.539062
00068,2.540039
00024,2.541016
00068,2.541992
-0008,2.542969
00036,2.543945
00371,2.544922
-0036,2.545898
-0112,2.546875
00012,2.547852
00004,2.548828
00016,2.549805
00008,2.550781
00020,2.551758
00207,2.552734
00036,2.553711
-0124,2.554688
-0052,2.555664
-0024,2.556641
00016,2.557617
00008,2.558594
00028,2.559570
00383,2.560547
00020,2.561523
-0080,2.562500
00068,2.563477
00004,2.564453
-0004,2.565430
00028,2.566406
00068,2.567383
-0076,2.568359
00028,2.569336
-0096,2.570312
00171,2.571289
00004,2.572266
-0024,2.573242
-0028,2.574219
00024,2.575195
00052,2.576172
00004,2.577148
-0028,2.578125
-0060,2.579102
00016,2.580078
00024,2.581055
00000,2.582031
00020,2.583008
00219,2.583984
00004,2.584961
00136,2.585938
-0012,2.586914
-0016,2.587891
00020,2.588867
-0036,2.589844
00004,2.590820
-0231,2.591797
-0016,2.592773
00036,2.593750
00175,2.594727
-0016,2.595703
-0028,2.596680
-0008,2.597656
00004,2.598633
00347,2.599609
00036,2.600586
-0195,2.601562
00036,2.602539
00048,2.603516
00028,2.604492
00044,2.605469
00068,2.606445
00363,2.607422
00004,2.608398
-0084,2.609375
00100,2.610352
00024,2.611328
-0004,2.612305
00020,2.613281
00044,2.614258
-0383,2.615234
-0024,2.616211
-0040,2.617188
00211,2.618164
-0004,2.619141
00024,2.620117
00052,2.621094
00004,2.622070
00187,2.623047
-0004,2.624023
-0120,2.625000
-0004,2.625977
-0068,2.626953
-0004,2.627930
-0044,2.628906
-0020,2.629883
-0104,2.630859
00004,2.631836
-0092,2.632812
00020,2.633789
00052,2.634766
-0012,2.635742
-0028,2.636719
-0028,2.637695
-0092,2.638672
00060,2.639648
-0032,2.640625
-0028,2.641602
-0012,2.642578
00012,2.643555
-0020,2.644531
-0036,2.645508
-0076,2.646484
00024,2.647461
-0128,2.648438
-0112,2.649414
-0044,2.650391
00036,2.651367
00028,2.652344
-0024,2.653320
-0243,2.654297
00012,2.655273
00008,2.656250
00060,2.657227
-0024,2.658203
-0004,2.659180
00028,2.660156
-0004,2.661133
-0383,2.662109
-0024,2.663086
-0160,2.664062
-0004,2.665039
-0024,2.666016
-0012,2.666992
-0020,2.667969
-0048,2.668945
00084,2.669922
00036,2.670898
00088,2.671875
-0112,2.672852
00052,2.673828
-0004,2.674805
-0008,2.675781
00044,2.676758
00339,2.677734
00028,2.678711
00096,2.679688
00112,2.680664
-0024,2.681641
00004,2.682617
00008,2.683594
-0036,2.684570
-0243,2.685547
-0028,2.686523
-0219,2.687500
00060,2.688477
00004,2.689453
00044,2.690430
00008,2.691406
-0004,2.692383
-0231,2.693359
00004,2.694336
-0060,2.695312
00036,2.696289
00004,2.697266
-0012,2.698242
00000,2.699219
-0020,2.700195
-0068,2.701172
00004,2.702148
-0108,2.703125
00120,2.704102
-0036,2.705078
-0012,2.706055
-0028,2.707031
00036,2.708008
00363,2.708984
00016,2.709961
-0072,2.710938
-0076,2.711914
00016,2.712891
-0028,2.713867
00036,2.714844
-0004,2.715820
00371,2.716797
-0020,2.717773
-0060,2.718750
00132,2.719727
00004,2.720703
00004,2.721680
-0008,2.722656
00052,2.723633
00347,2.724609
-0036,2.725586
-0096,2.726562
00132,2.727539
00044,2.728516
00004,2.729492
-0036,2.730469
00004,2.731445
00040,2.732422
00052,2.733398
-0028,2.734375
00124,2.735352
00004,2.736328
-0004,2.737305
00008,2.738281
00028,2.739258
00195,2.740234
-0028,2.741211
00016,2.742188
00100,2.743164
00004,2.744141
00024,2.745117
-0044,2.746094
-0012,2.747070
-0064,2.748047
00012,2.749023
00104,2.750000
00112,2.750977
-0012,2.751953
00020,2.752930
-0028,2.753906
-0004,2.754883
-0092,2.755859
-0020,2.756836
-0012,2.757812
00028,2.758789
00024,2.759766
-0036,2.760742
-0036,2.761719
00036,2.762695
00187,2.763672
00020,2.764648
00100,2.765625
-0132,2.766602
00020,2.767578
-0004,2.768555
00008,2.769531
00028,2.770508
00183,2.771484
00004,2.772461
-0040,2.773438
00012,2.774414
-0060,2.775391
-0044,2.776367
00008,2.777344
00020,2.778320
-0239,2.779297
00004,2.780273
00116,2.781250
-0040,2.782227
-0048,2.783203
00048,2.784180
-0008,2.785156
-0036,2.786133
-0100,2.787109
00044,2.788086
-0164,2.789062
-0068,2.790039
-0036,2.791016
-0004,2.791992
00036,2.792969
00052,2.793945
-0383,2.794922
00004,2.795898
-0020,2.796875
-0024,2.797852
-0016,2.798828
00044,2.799805
00000,2.800781
00084,2.801758
-0363,2.802734
00016,2.803711
00024,2.804688
-0132,2.805664
00020,2.806641
-0020,2.807617
00008,2.808594
-0012,2.809570
-0239,2.810547
00028,2.811523
-0072,2.812500
00104,2.813477
00044,2.814453
00004,2.815430
00020,2.816406
-0036,2.817383
-0227,2.818359
-0036,2.819336
00008,2.820312
00056,2.821289
-0036,2.822266
00028,2.823242
-0008,2.824219
00012,2.825195
00052,2.826172
-0012,2.827148
00044,2.828125
-0148,2.829102
00036,2.830078
00036,2.831055
00008,2.832031
00004,2.833008
-0227,2.833984
-0012,2.834961
-0048,2.835938
-0020,2.836914
00004,2.837891
00036,2.838867
-0060,2.839844
-0020,2.840820
-0108,2.841797
00004,2.842773
-0195,2.843750
00116,2.844727
-0028,2.845703
-0016,2.846680
-0036,2.847656
-0016,2.848633
-0072,2.849609
-0044,2.850586
00072,2.851562
-0068,2.852539
-0036,2.853516
-0024,2.854492
00000,2.855469
-0012,2.856445
-0203,2.857422
00056,2.858398
-0032,2.859375
-0120,2.860352
00016,2.861328
00020,2.862305
-0008,2.863281
-0020,2.864258
-0375,2.865234
00004,2.866211
00156,2.867188
-0056,2.868164
00036,2.869141
-0016,2.870117
00008,2.871094
00004,2.872070
00207,2.873047
-0020,2.874023
-0203,2.875000
00096,2.875977
00036,2.876953
00048,2.877930
-0008,2.878906
-0020,2.879883
00195,2.880859
00052,2.881836
00000,2.882812
-0104,2.883789
00004,2.884766
00028,2.885742
-0020,2.886719
00056,2.887695
-0084,2.888672
00052,2.889648
-0076,2.890625
-0124,2.891602
-0012,2.892578
00016,2.893555
00000,2.894531
00012,2.895508
-0084,2.896484
-0028,2.897461
00028,2.898438
-0020,2.899414
-0004,2.900391
-0004,2.901367
00000,2.902344
-0012,2.903320
-0403,2.904297
-0004,2.905273
-0140,2.906250
00060,2.907227
00012,2.908203
-0052,2.909180
00052,2.910156
00036,2.911133
-0084,2.912109
00036,2.913086
00080,2.914062
-0020,2.915039
-0068,2.916016
-0004,2.916992
00020,2.917969
00016,2.918945
00036,2.919922
-0044,2.920898
00052,2.921875
-0028,2.922852
00016,2.923828
00084,2.924805
-0028,2.925781
00028,2.926758
-0387,2.927734
-0004,2.928711
-0152,2.929688
00092,2.930664
-0068,2.931641
00020,2.932617
00000,2.933594
-0024,2.934570
-0064,2.935547
-0028,2.936523
-0096,2.937500
00020,2.938477
00004,2.939453
00020,2.940430
-0008,2.941406
00024,2.942383
-0387,2.943359
00004,2.944336
-0056,2.945312
-0048,2.946289
-0004,2.947266
00004,2.948242
00000,2.949219
-0012,2.950195
-0355,2.951172
00068,2.952148
00064,2.953125
-0060,2.954102
-0036,2.955078
-0024,2.956055
-0052,2.957031
-0024,2.958008
-0092,2.958984
00028,2.959961
00008,2.960938
00100,2.961914
00004,2.962891
00016,2.963867
-0008,2.964844
00036,2.965820
00363,2.966797
00036,2.967773
-0036,2.968750
-0076,2.969727
-0004,2.970703
-0044,2.971680
-0020,2.972656
00028,2.973633
-0351,2.974609
-0004,2.975586
-0060,2.976562
-0020,2.977539
-0004,2.978516
00060,2.979492
-0020,2.980469
00092,2.981445
00211,2.982422
-0028,2.983398
-0072,2.984375
-0004,2.985352
00036,2.986328
-0020,2.987305
00020,2.988281
00020,2.989258
00036,2.990234
00004,2.991211
00120,2.992188
-0171,2.993164
00004,2.994141
00020,2.995117
-0044,2.996094
-0036,2.997070
-0076,2.998047
-0004,2.999023
00128,3.000000
-0036,3.000977
-0004,3.001953
-0004,3.002930
-0036,3.003906
00004,3.004883
-0068,3.005859
00016,3.006836
-0203,3.007812
-0100,3.008789
00016,3.009766
-0004,3.010742
-0008,3.011719
00016,3.012695
00052,3.013672
-0036,3.014648
00116,3.015625
-0004,3.016602
-0004,3.017578
-0060,3.018555
00036,3.019531
00056,3.020508
-0371,3.021484
-0004,3.022461
-0020,3.023438
00076,3.024414
-0028,3.025391
00036,3.026367
00036,3.027344
-0036,3.028320
00231,3.029297
-0004,3.030273
-0148,3.031250
-0120,3.032227
-0028,3.033203
-0036,3.034180
00036,3.035156
00012,3.036133
-0104,3.037109
00016,3.038086
00056,3.039062
-0060,3.040039
00016,3.041016
00016,3.041992
00028,3.042969
00028,3.043945
00203,3.044922
-0024,3.045898
-0112,3.046875
-0156,3.047852
00036,3.048828
00044,3.049805
-0028,3.050781
00044,3.051758
-0092,3.052734
00004,3.053711
-0028,3.054688
00211,3.055664
00036,3.056641
00036,3.057617
00000,3.058594
-0012,3.059570
00203,3.060547
00028,3.061523
00056,3.062500
00004,3.063477
-0012,3.064453
00028,3.065430
-0028,3.066406
-0004,3.067383
-0072,3.068359
00012,3.069336
-0040,3.070312
-0096,3.071289
-0016,3.072266
00016,3.073242
-0020,3.074219
-0004,3.075195
-0243,3.076172
-0004,3.077148
00108,3.078125
-0012,3.079102
00028,3.080078
00004,3.081055
00008,3.082031
-0016,3.083008
00215,3.083984
00028,3.084961
-0064,3.085938
00092,3.086914
00028,3.087891
00004,3.088867
-0036,3.089844
00012,3.090820
-0076,3.091797
00016,3.092773
00024,3.093750
00044,3.094727
-0036,3.095703
00036,3.096680
-0020,3.097656
00036,3.098633
-0243,3.099609
-0052,3.100586
00080,3.101562
00040,3.102539
-0004,3.103516
00004,3.104492
-0080,3.105469
00084,3.106445
-0243,3.107422
00036,3.108398
-0092,3.109375
00132,3.110352
00028,3.111328
-0028,3.112305
00036,3.113281
-0004,3.114258
-0076,3.115234
-0004,3.116211
00096,3.117188
00156,3.118164
00016,3.119141
-0004,3.120117
00028,3.121094
-0004,3.122070
-0371,3.123047
-0004,3.124023
-0012,3.125000
00076,3.125977
00016,3.126953
-0004,3.127930
00000,3.128906
-0012,3.129883
-0379,3.130859
-0024,3.131836
00164,3.132812
-0092,3.133789
00004,3.134766
-0060,3.135742
-0020,3.136719
-0020,3.137695
-0227,3.138672
-0004,3.139648
00028,3.140625
-0028,3.141602
00044,3.142578
00004,3.143555
-0020,3.144531
-0004,3.145508
00211,3.146484
-0036,3.147461
-0068,3.148438
00004,3.149414
-0016,3.150391
00016,3.151367
00028,3.152344
-0016,3.153320
-0387,3.154297
00020,3.155273
-0068,3.156250
00112,3.157227
-0004,3.158203
00024,3.159180
00000,3.160156
00004,3.161133
00084,3.162109
-0012,3.163086
00108,3.164062
-0084,3.165039
00036,3.166016
00052,3.166992
-0020,3.167969
00020,3.168945
-0084,3.169922
00028,3.170898
-0108,3.171875
00076,3.172852
00036,3.173828
-0016,3.174805
-0036,3.175781
00036,3.176758
00379,3.177734
00016,3.178711
00028,3.179688
-0112,3.180664
-0004,3.181641
-0020,3.182617
00020,3.183594
00076,3.184570
-0104,3.185547
00024,3.186523
00068,3.187500
-0040,3.188477
00048,3.189453
00004,3.190430
00000,3.191406
00004,3.192383
00219,3.193359
-0036,3.194336
-0144,3.195312
-0140,3.196289
00004,3.197266
-0004,3.198242
-0028,3.199219
00076,3.200195
00371,3.201172
-0044,3.202148
00084,3.203125
-0060,3.204102
-0036,3.205078
-0036,3.206055
00020,3.207031
-0028,3.208008
-0100,3.208984
